年度/Year,月份/Month,日期/Date,石門風電/Shimen Wind Power,林口風電/Linkou Wind Power,蘆竹風電/Luzhu Wind Power,觀園風電/Guanyuan Wind Power,大潭風電/Datan Wind Power,新竹香山風電/Hsinchu Xiangshan Wind Power,台中港區風電/Taichung Harbor Wind Power,台中電廠風電/Taichung Power Plant Wind Power,彰工風電/Changgong Wind Power,彰化王功風電/Changhua Wanggong Wind Power,彰化永興風電/Changhua Yongxing Wind Power,雲林麥寮風電/Yunlin Mailiao Wind Power,雲林四湖風電/Yunlin Sihu Wind Power,恆春風電/Hengchun Wind Power,中屯風電/Zhongtun Wind Power,澎湖湖西風電/Penghu Huxi Wind Power,金沙風電/Jinsha Wind Power,龍門風電/Longmen Wind Power,每日發電量(度)/Daily Power Generation(kWh)
2019,8,5,13725,0,45146,308105,154713,8719,37160,2311,103016,22119,0,38823,22921,8272,4501,4213,38831,0,812575
2019,8,6,10885,27110,45823,265879,194718,81968,170555,12592,458640,119748,0,240961,132962,6524,25459,19720,45347,0,1858891
2019,8,7,15349,38131,49271,333277,174202,64152,236107,18942,638681,162537,0,232115,145214,1634,59664,49735,43417,0,2262428
2019,8,8,22648,62558,96760,507228,188275,76852,341953,26971,922256,231212,0,516194,325416,9933,97224,106320,39269,0,3571069
2019,8,9,29755,71454,139247,454038,227895,98555,287472,23128,900421,252144,0,530900,364300,45633,69032,69261,15194,0,3578429
2019,8,10,23788,52322,131125,277628,244883,80073,320209,22905,1073759,308056,0,727143,514913,49939,87424,85412,50745,0,4050324
2019,8,11,19959,26510,87888,403345,242442,39345,201009,7607,754504,221264,0,518678,380398,39989,26304,43826,35390,0,3048458
2019,8,12,7179,9252,25047,225561,147067,44774,71780,5376,222436,72592,0,198543,164300,30166,7760,11442,14294,0,1257569
2019,8,13,7703,15425,21843,168570,116142,45360,78177,6731,206808,54448,0,113917,97063,22930,3256,11623,1275,0,971271
2019,8,14,11811,24621,32197,270585,186613,65751,64943,2751,216631,65597,0,139104,109038,11536,1408,10659,9209,0,1222454
2019,8,15,1997,28098,44638,418986,207300,32139,98682,7266,339352,90458,0,236826,267647,25445,18476,23970,12184,0,1853464
2019,8,16,9877,40803,53012,482762,241705,42385,101039,7534,303922,108722,0,231955,204778,23722,25600,20973,10103,0,1908892
2019,8,17,14281,38388,49793,447331,231425,40584,93499,7011,287730,83685,0,175503,107995,18623,12508,12137,12271,0,1632764
2019,8,18,3973,13072,13763,184346,144901,20368,76624,4381,230665,65378,0,128344,95473,24302,6168,8574,5201,0,1025533
2019,8,19,520,6526,8101,64475,22953,2812,17044,1364,77066,22922,0,56259,44120,1884,3588,3203,18149,0,350986
2019,8,20,1182,13384,16835,142460,49028,16983,36120,1922,70095,13122,0,17831,12048,1131,488,846,24100,0,417575
2019,8,21,147,157,510,2045,4210,3047,2495,190,17870,8247,0,15741,19150,1271,793,870,7948,0,84691
2019,8,22,10439,2509,4669,10843,5385,546,3393,0,39505,10765,0,21389,16693,3565,1276,1449,2976,0,135402
2019,8,23,21917,46849,47448,364079,175286,35278,4250,361,25277,7875,0,21481,22986,25005,21956,19131,43928,0,883107
2019,8,24,29912,71546,126347,613711,253911,86210,67717,3553,287309,110374,0,291339,149208,9566,53112,46095,61299,0,2261209
2019,8,25,6556,1205,6414,5970,6860,4801,16420,2360,164575,88032,0,499169,375038,17528,37572,30308,68356,0,1331164
2019,8,26,236,1135,1977,1071,968,1102,12684,320,60733,29334,0,127122,67449,4935,8310,8908,12430,0,338714
2019,8,27,7824,890,1667,3898,1958,2395,10251,1483,84841,23395,0,51210,42801,16809,315,1699,1254,0,252690
2019,8,28,15196,3631,4428,8390,5452,2397,5599,714,32618,9068,0,11092,13252,35536,84,1937,24176,0,173570
2019,8,29,2461,11140,9313,60965,30248,10773,6047,245,20851,7205,0,17369,7671,2942,796,958,4475,0,193459
2019,8,30,227,821,2361,39911,19163,3421,4245,438,32231,12256,0,31139,18715,5187,195,651,17341,0,188302
2019,8,31,19907,26515,41468,254075,65267,185,396,319,26904,11272,0,23387,24120,30708,15718,13281,38582,0,592104
2019,9,1,24023,6472,13848,18237,5601,1019,4858,845,47209,12322,0,15413,16636,37773,204,763,8981,0,214204
2019,9,2,13757,4228,8226,34466,11363,305,5197,776,41840,13154,0,13157,9989,25462,247,510,234,0,182911
2019,9,3,14000,38818,48790,315106,139826,1589,10314,951,64844,22606,0,49413,32634,19844,2707,2391,30225,0,794058
2019,9,4,2954,5309,8747,61085,30264,2143,4366,439,25345,11294,0,29333,19206,5452,2064,2990,47951,0,258942
2019,9,5,5035,6884,11289,48902,21376,4217,54421,3478,201962,42243,0,83877,45571,19804,9972,12552,17867,0,589450
2019,9,6,6622,4624,5384,14552,4444,468,3758,1030,48501,14538,0,24203,26379,17034,6310,6106,4608,0,188561
2019,9,7,2442,1381,2791,14027,14478,2181,4061,735,29752,8321,0,14145,13533,6151,148,120,1286,0,115552
2019,9,8,1260,4355,3607,11633,6545,1112,5656,806,35220,10550,0,8968,8833,2894,19,20,1507,0,102985
2019,9,9,582,6477,4959,7701,6002,653,7871,621,36216,10880,0,19950,14519,6576,398,338,1433,0,125176
2019,9,10,15179,19389,14814,60526,16172,11773,13424,1911,106409,30821,0,58753,50907,3199,1336,1016,1227,0,406856
2019,9,11,19600,31405,31357,215568,90284,3203,36099,2542,110088,27662,0,39818,25594,11937,4280,1728,32199,0,683364
2019,9,12,20335,60926,58357,414379,240546,31021,92440,5235,245612,63137,0,96317,36641,19487,24729,17060,50871,0,1477093
2019,9,13,3196,49247,45440,318738,127386,35303,102354,7435,358366,78874,0,125216,63502,7579,12707,9309,27134,0,1371786
2019,9,14,5190,24525,38399,292332,111696,75877,258288,21480,923652,235964,0,426725,208609,2736,58955,46776,29548,0,2760752
2019,9,15,13046,26671,47208,341272,92024,23073,205800,19182,698744,204444,0,371254,181247,2918,58555,46787,37743,0,2369968
2019,9,16,19850,55909,65868,415906,137353,105619,281438,21340,833130,207903,0,393558,181899,4361,70486,64561,38518,0,2897699
2019,9,17,24066,87870,98517,602721,216141,153248,368797,28054,1138259,326840,0,610786,286978,28393,104718,81310,62587,0,4219285
2019,9,18,36067,107800,124890,595229,250267,155708,437039,30833,1303711,401576,0,867610,488163,54770,110724,100517,68037,0,5132941
2019,9,19,52726,133896,157358,695794,276386,137265,453458,43583,1327420,362521,0,862124,433047,18475,110688,103509,72097,0,5240347
2019,9,20,59309,130230,115280,634760,224640,98454,474454,42710,1390424,363152,0,942293,423115,1662,107691,99094,11976,0,5119244
2019,9,21,40765,19661,0,42440,10185,13535,246230,21424,882432,244111,0,585878,320261,461,46700,40794,2698,0,2517575
2019,9,22,5043,4156,0,34661,11843,22170,101424,7007,349053,79185,0,191761,120768,0,13457,13043,5774,0,959345
2019,9,23,11960,46770,0,380705,105175,86584,359598,26088,1198900,325923,0,681427,389519,0,88122,66490,22580,0,3789841
2019,9,24,20789,36579,0,397348,152927,97293,291314,7652,1018489,276779,0,466363,213454,11341,102492,77810,46402,0,3217032
2019,9,25,21689,59302,0,474563,190267,102624,270829,21520,1005637,278585,0,458195,247914,23681,99548,70536,50077,0,3374967
2019,9,26,44928,75023,0,604737,224397,65619,204243,16464,721045,184227,0,277460,206102,7387,95296,65518,44813,0,2837259
2019,9,27,28505,66176,0,622983,253018,85851,246798,17397,833947,189039,0,293331,206340,3676,90126,69662,38697,0,3045546
2019,9,28,15854,37777,0,467031,190659,104119,228056,19163,854674,194901,0,355265,225423,2562,101336,72209,31393,0,2900422
2019,9,29,34289,76348,0,596667,277357,157031,248229,19426,890834,254670,0,443642,237620,8401,107354,84470,44303,0,3480641
2019,9,30,26558,62973,0,601169,260279,236443,208642,28555,691872,339927,0,379141,244978,15584,108189,102684,68989,0,3375983
2019,10,1,6916,34094,0,412691,168561,75824,130004,9852,446498,120588,54087,206596,154655,22191,23065,23121,26168,0,1914911
2019,10,2,1833,7861,0,45732,31333,20791,46637,2555,203178,56010,24425,90840,63830,4479,9168,9600,1376,0,619648
2019,10,3,924,1301,0,2361,3931,1677,3315,428,22045,6964,2333,7314,12511,1537,1001,1174,1163,0,69979
2019,10,4,2398,1234,3,10560,5995,1427,7100,632,25922,7337,2172,14196,13148,1338,414,666,728,0,95270
2019,10,5,14275,34185,16587,259543,82373,2011,8360,978,57269,16200,6669,20765,19598,3731,3735,1789,28551,0,576619
2019,10,6,29601,65009,39205,470638,223733,196382,61522,5161,261369,43462,15188,32486,38245,104,64949,38640,80762,0,1666456
2019,10,7,15685,50040,43368,428513,134758,132772,57977,5142,247395,57561,18886,77348,49887,1406,34253,16833,24027,0,1395851
2019,10,8,24432,54259,46028,503111,222338,165368,126676,5114,428817,109598,33661,169913,62327,7485,78721,50209,53488,0,2141545
2019,10,9,20540,68195,36034,531784,185663,61852,165689,12588,592018,119240,44719,138165,83976,11863,88135,55557,49693,0,2265711
2019,10,10,947,12963,10726,168335,59487,36347,134668,10126,504325,119207,50481,189799,85108,3598,50466,36910,7528,0,1481021
2019,10,11,391,10809,9831,104201,48020,40095,80246,7536,380900,79877,32828,122390,83547,583,23540,17406,1033,0,1043233
2019,10,12,3888,28194,25508,295197,97793,57035,79920,5766,300281,64597,24763,76163,51679,2293,23273,12940,11271,0,1160561
2019,10,13,11615,58403,40139,424657,156140,172447,243249,22215,946135,259797,109620,459123,247197,6370,87670,68003,40378,0,3353158
2019,10,14,26478,108338,77806,601828,242780,241361,395784,33908,1394239,411155,170450,640061,372503,13386,110998,102885,84183,0,5028143
2019,10,15,29006,110913,91824,592979,258656,246039,410906,32272,1375655,378245,150708,566236,360997,25452,111129,104887,93950,0,4939854
2019,10,16,18042,69403,65915,579330,232393,201142,370013,33886,1383650,377935,151130,621968,292902,25688,105649,99166,69321,0,4697533
2019,10,17,15047,78071,59823,601836,218325,139098,326452,28918,1239990,119890,58836,610150,406677,17127,96162,97633,58624,0,4172659
2019,10,18,14353,38397,25347,338574,115654,141191,392077,35471,1463523,343951,157052,763157,475882,20355,100890,90980,43021,0,4559875
2019,10,19,35558,127007,96960,657427,230351,153786,404276,33972,1450439,429971,170943,689370,428135,15709,111225,95300,55243,0,5185672
2019,10,20,23294,83440,61946,593646,184277,110657,412437,30942,1470757,421755,191815,709598,434724,10176,111219,92324,56549,0,4999556
2019,10,21,3866,47576,36702,368763,110310,56662,275304,22426,925133,294211,78237,401321,202600,6995,104637,69738,27930,0,3032411
2019,10,22,1030,30673,20756,226122,77258,44052,142192,9991,349964,101517,36712,158475,89524,19812,61063,42523,23189,0,1434853
2019,10,23,4024,19240,20408,258820,67591,53416,198948,15134,506999,177347,84029,376345,186442,11594,64524,39843,20445,0,2105149
2019,10,24,8979,39465,41311,362785,112927,65165,300942,22904,925327,273999,123263,583398,245157,18338,99951,74645,25322,0,3323878
2019,10,25,11524,45483,47191,388884,135592,62123,252283,18061,916742,182982,89690,327041,152309,20816,105151,90981,29121,0,2875974
2019,10,26,17987,67699,77033,514847,170704,71612,227542,15681,781951,139800,72248,272464,119354,11329,105452,88004,41724,0,2795431
2019,10,27,26242,64514,70701,518930,140479,65468,201018,15604,770209,146041,90336,396116,231744,4185,88141,70006,24808,0,2924542
2019,10,28,8377,16165,18667,129528,29765,30307,143259,10522,576934,110117,70320,319352,185776,986,35830,36676,13659,0,1736240
2019,10,29,26965,93579,103390,637345,130222,131199,393751,32212,1403407,353910,187170,834850,501743,9709,97203,107255,44536,0,5088446
2019,10,30,42070,121390,140677,691871,219189,167381,454639,36689,1431728,451294,191239,793415,499848,16965,110505,121653,75519,0,5566072
2019,10,31,45695,136592,155933,710689,295214,109380,307361,24810,1089008,270872,115555,447038,242509,6347,108007,119074,54274,0,4238358
2019,11,1,37307,117660,148374,714034,296777,97559,278719,21809,948561,278865,121437,502873,287140,10006,111080,114973,67069,0,4154243
2019,11,2,22392,87096,114846,694508,251089,48798,243207,18334,894146,223467,97380,399243,239113,20436,111069,111534,47695,0,3624353
2019,11,3,27425,113593,124739,707480,241581,127701,368386,30689,1198335,337260,160915,743450,421785,19698,110299,111590,46938,0,4891864
2019,11,4,39298,142229,161228,675673,273553,167267,530914,39723,1439208,451318,223670,978153,630602,29097,112067,124326,91748,0,6110074
2019,11,5,44653,118653,146636,247737,283405,114434,491307,21505,1422885,449201,155755,824790,513423,34298,112343,123707,87587,0,5192319
2019,11,6,23558,63891,92310,466609,229000,80753,342546,23577,1101146,304886,114860,458589,294616,25158,111164,105386,57103,0,3895152
2019,11,7,27624,78630,106931,567100,223990,84689,362925,27730,1172306,363980,153991,665932,427085,29170,107715,99964,55408,0,4555170
2019,11,8,35711,102832,124495,583451,255115,141059,554373,43448,1497967,504748,220362,928593,621718,35624,112127,103066,73911,0,5938600
2019,11,9,31922,119710,142163,643984,257842,142372,480670,35127,1386745,453602,186496,782740,483066,23176,112173,98037,81944,0,5461769
2019,11,10,8186,30525,27043,205753,73643,28436,120755,8151,442908,106030,45675,183527,118208,15866,78473,49060,22770,0,1565009
2019,11,11,12968,31574,33235,252005,96626,34878,150016,10338,526588,119788,51769,209883,110230,925,54463,35790,15614,0,1746690
2019,11,12,28331,39343,37496,229716,73240,5392,18180,1305,93771,22176,8930,27558,16747,4642,36281,24648,24914,0,692670
2019,11,13,12000,40955,36102,223117,82256,39339,156776,10358,458237,142229,59509,248500,167931,5164,51469,44085,18450,0,1796477
2019,11,14,44652,140202,128912,655819,286969,145593,514928,37370,1313031,461786,194373,791524,517939,31388,112553,105925,93086,0,5576050
2019,11,15,29343,75689,70011,429569,172450,30290,165285,11392,557347,151178,59841,189916,109641,20636,89995,59603,57703,0,2279889
2019,11,16,13096,40399,29871,74426,18878,395,4986,439,15646,5876,2548,13883,17153,9122,22924,16205,11042,0,296889
2019,11,17,49,1070,3355,2613,2625,5945,28886,2388,117573,29519,13200,48438,44566,4753,6410,6359,2296,0,320045
2019,11,18,30123,92828,110050,452238,204066,112711,311270,25563,938471,314566,138509,639511,455193,15965,39581,84255,55886,0,4020786
2019,11,19,46393,140535,165271,655470,249460,161492,333387,18925,1269302,468924,220339,812186,641744,14727,53539,118513,95924,0,5466131
2019,11,20,46553,138411,165487,644767,231843,113882,501419,41854,1361300,444842,192828,703559,457809,27734,67352,123859,95578,0,5359077
2019,11,21,41836,125051,143832,636624,231108,70880,348642,16492,1055444,329857,141495,612007,383216,11892,101946,119954,51186,0,4421462
2019,11,22,18826,67145,67723,454003,146310,46050,491317,19865,1389346,424196,159420,767594,467932,822,105366,114855,18756,0,4759526
2019,11,23,1449,9503,11708,127522,41154,14129,97156,5895,331838,72832,32413,126838,87141,769,50607,42104,9361,0,1062419
2019,11,24,3051,33719,38388,288662,108352,31888,244920,16684,903274,213181,91945,375681,198437,4472,57014,49755,10970,0,2670393
2019,11,25,40713,137992,151583,635252,295449,142004,453546,32373,1333044,391725,161007,626247,399097,30564,101110,43205,87593,0,5062504
2019,11,26,43790,106304,139796,626358,260034,115535,448328,30712,1380950,404938,164370,611463,369063,34004,106582,20240,84740,0,4947207
2019,11,27,29378,126604,145543,659774,230905,88361,443417,31936,1325016,405357,175197,719567,428643,12845,101709,102153,53019,0,5079424
2019,11,28,45803,135462,83935,658518,233317,172431,566506,36721,1477688,448502,221255,855987,635098,27392,107110,123260,90292,0,5919277
2019,11,29,39649,67303,0,475088,201917,113009,428797,36704,1308677,348319,162753,593708,338905,27836,106768,117161,73489,0,4440083
2019,11,30,19143,44597,0,160258,33913,1848,11476,2239,153195,45561,21819,116699,136320,11809,57837,63000,8886,0,888600
2019,12,1,8260,23598,0,130036,45949,16470,114787,7766,460669,113912,50881,201388,144260,5501,17738,26672,5405,0,1373292
2019,12,2,42887,139310,0,668129,311143,167554,558655,29442,1472779,433054,221372,910042,594684,23583,75108,122303,68288,0,5838333
2019,12,3,44416,135481,0,636437,338723,182026,509227,24786,1488367,434409,209661,824540,413097,34639,106541,125148,94845,0,5602343
2019,12,4,45120,139563,0,613508,326511,181904,477801,33553,1438214,446376,198054,860333,522163,29149,103456,124546,93629,0,5633880
2019,12,5,44098,134992,0,616184,273733,181714,442112,27803,1308423,454018,223932,987692,645098,28144,107146,125266,80960,0,5681315
2019,12,6,40547,142624,0,623996,278065,95169,121250,16763,1265878,444737,222791,897061,647641,18541,88643,124706,82255,0,5110667
2019,12,7,45609,136415,0,647915,277258,77690,0,0,1307499,451942,223470,648433,553923,35393,92247,110264,74340,0,4682398
2019,12,8,26435,60308,0,472922,207005,92187,0,0,1279883,390454,181930,636089,392156,30795,78524,102852,71159,0,4022699
2019,12,9,24512,40669,170,419677,129939,8542,0,0,128676,37426,17226,60221,31571,13226,62136,53997,22590,0,1050578
2019,12,10,1945,3550,1120,35431,11569,1305,0,0,85939,19374,8915,43518,30713,1539,32628,24336,5157,0,307039
2019,12,11,17703,85591,39119,516997,209828,98917,28148,0,1012655,286337,128755,548444,385056,7388,79330,51394,31062,0,3526724
2019,12,12,41667,87289,45707,536306,270236,107549,58928,0,733592,182794,81890,317403,205197,33569,79259,74588,78932,0,2934906
2019,12,13,7478,42164,35618,421786,136662,49479,55744,4778,674567,211555,94504,409534,302853,23704,77377,86053,21275,0,2655131
2019,12,14,9831,55457,59572,529347,192706,10222,58686,5414,388990,109485,50967,212001,135762,26402,80327,68088,22799,0,2016056
2019,12,15,12805,59774,42595,36199,17367,162,36043,3599,270126,88242,40578,177102,120859,16447,67999,54672,26610,0,1071179
2019,12,16,2320,1080,717,6058,1634,162,6135,738,56698,19719,8293,34116,33225,18587,9638,9386,2626,0,211132
2019,12,17,866,820,900,429,870,322,526,155,20757,10217,5009,25837,25689,4646,988,1199,747,0,99977
2019,12,18,20187,102136,78657,543994,195135,60810,155059,12334,875241,231129,111385,478268,219700,4139,64476,67495,37715,0,3257860
2019,12,19,23031,106778,81066,658123,193935,76591,225965,18128,1113716,309347,137285,579014,345428,8292,95341,99401,37504,0,4108945
2019,12,20,31549,114558,100053,702063,253771,94133,271973,23705,1461052,463956,200511,857115,497254,26664,100453,120521,63924,0,5383255
2019,12,21,7464,30794,26537,281423,83629,37808,191177,15574,926114,237568,96506,387164,210565,4421,75456,70415,8943,0,2691558
2019,12,22,6163,22559,22170,165346,42397,10769,68322,4603,277101,52949,23282,90982,75084,3050,16636,15893,8815,0,906121
2019,12,23,5476,38626,37852,348424,94851,19072,207263,17410,1075275,288760,135133,543581,291621,18400,77777,74691,26274,0,3300486
2019,12,24,2212,11384,13848,126793,40065,17345,164407,13349,741141,183317,76139,341718,186942,500,41458,35558,16475,0,2012651
2019,12,25,1255,10478,13208,172977,57075,17268,151456,13424,757144,204319,93070,383540,165289,16552,58281,47329,7383,0,2170048
2019,12,26,16423,48309,47535,256538,102048,45636,154971,9378,791631,240515,96575,488939,273725,10957,49407,53921,22652,0,2709160
2019,12,27,40486,124287,125831,676698,307105,128075,265378,13083,1422077,425611,204996,880755,538553,27813,83642,123828,54589,0,5442807
2019,12,28,33397,94799,71309,360634,158086,15205,128128,11457,680057,152348,65137,263632,165268,6676,91166,108717,42038,0,2448054
2019,12,29,4425,5475,1794,12597,5922,4172,60700,5561,338239,83800,45273,198884,159749,30694,44079,44791,6869,0,1053024
2019,12,30,11901,43387,33047,265148,96614,65379,138548,10027,534013,147807,75017,324923,262087,38696,44919,55972,13611,0,2161096
2019,12,31,43927,140653,120599,676996,352440,174328,202096,17872,1183221,437201,212004,852005,567607,59447,86394,117224,94010,0,5338024
2020,1,1,27738,73924,81474,590357,260273,51244,219226,17752,959896,307142,145913,557175,329457,64447,"86,303","94,119",43048,0,3909488
